trec_topic_number,trec_doc_id,pm_rel_desc,disease_desc,gene1_annotation_desc,gene1_name,gene2_annotation_desc,gene2_name,gene3_annotation_desc,gene3_name,demographics_desc,treatments
1,26053201,Animal PM,Exact,Missing Variant,BRAF (E586K),,,,,Excludes,[]
1,26058727,Not PM,,,,,,,,,[]
1,26073081,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,26103892,Not PM,,,,,,,,,[]
1,26115796,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Matches,[]
1,26138035,Not PM,,,,,,,,,[]
1,26139106,Human PM,Exact,Different Variant,BRAF (E586K),,,,,Not Discussed,[]
1,26143635,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,26146664,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,26171248,Human PM,Exact,Different Variant,BRAF (E586K),,,,,Not Discussed,[]
1,26175403,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,26181250,Human PM,Exact,Different Variant,BRAF (E586K),,,,,Not Discussed,['nivolumab']
1,26217117,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,26218930,Human PM,More Specific,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,26266008,Not PM,,,,,,,,,[]
1,26277063,Not PM,,,,,,,,,[]
1,26279295,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,"['enzymes', 'plx4032']"
1,26282084,Not PM,,,,,,,,,[]
1,26286452,Human PM,Not Disease,Missing Variant,BRAF (E586K),,,,,Not Discussed,['vemurafenib']
1,26308130,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,26339916,Not PM,,,,,,,,,[]
1,26350141,Human PM,Not Disease,Different Variant,BRAF (E586K),,,,,Not Discussed,[]
1,26355347,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,26358420,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,26366702,Not PM,,,,,,,,,[]
1,26376781,Not PM,,,,,,,,,[]
1,26418832,Not PM,,,,,,,,,[]
1,26426340,Human PM,Exact,Different Variant,BRAF (E586K),,,,,Not Discussed,['Ipilimumab']
1,26451873,Animal PM,Exact,Different Variant,BRAF (E586K),,,,,Excludes,['vaccines']
1,26464684,Animal PM,Exact,Different Variant,BRAF (E586K),,,,,Excludes,[]
1,26498038,Not PM,,,,,,,,,[]
1,26600396,Not PM,,,,,,,,,[]
1,26601869,Not PM,,,,,,,,,[]
1,26616061,Human PM,Exact,Different Variant,BRAF (E586K),,,,,Not Discussed,['braf inhibitor']
1,26669314,Not PM,,,,,,,,,[]
1,26678033,Human PM,Exact,Different Variant,BRAF (E586K),,,,,Not Discussed,[]
1,26684394,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,26710785,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,26731560,Human PM,More Specific,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,26744134,Not PM,,,,,,,,,[]
1,26768236,Not PM,,,,,,,,,[]
1,26773307,Not PM,,,,,,,,,[]
1,26781438,Not PM,,,,,,,,,[]
1,26782702,Not PM,,,,,,,,,[]
1,26784231,Human PM,More Specific,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,26811525,Human PM,Exact,Different Variant,BRAF (E586K),,,,,Not Discussed,"['Dabrafenib', 'Trametinib']"
1,26825657,Not PM,,,,,,,,,[]
1,26851802,Human PM,Exact,Different Variant,BRAF (E586K),,,,,Not Discussed,[]
1,26876618,Animal PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,26916897,Not PM,,,,,,,,,[]
1,26918324,Not PM,,,,,,,,,[]
1,26924424,Human PM,Exact,Different Variant,BRAF (E586K),,,,,Not Discussed,[]
1,26984758,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,26989536,Human PM,Exact,Different Variant,BRAF (E586K),,,,,Not Discussed,['vemurafenib']
1,26999478,Human PM,Exact,Different Variant,BRAF (E586K),,,,,Not Discussed,[]
1,27009410,Not PM,,,,,,,,,[]
1,27042173,Not PM,,,,,,,,,[]
1,27048951,Animal PM,Exact,Different Variant,BRAF (E586K),,,,,Excludes,[]
1,27111910,Human PM,More General,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,27126828,Not PM,,,,,,,,,[]
1,27137746,Not PM,,,,,,,,,[]
1,27146499,Human PM,Exact,Different Variant,BRAF (E586K),,,,,Not Discussed,['trametinib']
1,27147251,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,27169980,Animal PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,"['bet inhibitor', 'braf inhibitor']"
1,27192168,Human PM,More Specific,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,27210749,Human PM,Exact,Different Variant,BRAF (E586K),,,,,Not Discussed,[]
1,27219630,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,"['cobimetinib', 'vemurafenib']"
1,27232329,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,27255157,Human PM,Exact,Different Variant,BRAF (E586K),,,,,Excludes,[]
1,27337967,Not PM,,,,,,,,,[]
1,27424159,Human PM,More General,Different Variant,BRAF (E586K),,,,,Not Discussed,[]
1,27429963,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,27467728,Not PM,,,,,,,,,[]
1,27480103,Human PM,Exact,Different Variant,BRAF (E586K),,,,,Matches,"['Cobimetinib', 'vemurafenib']"
1,27481005,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,27520988,Human PM,More Specific,Different Variant,BRAF (E586K),,,,,Matches,['vemurafenib']
1,27592869,Not PM,,,,,,,,,[]
1,27613168,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,27622011,Human PM,Exact,Different Variant,BRAF (E586K),,,,,Not Discussed,['combinations']
1,27660484,Not PM,,,,,,,,,[]
1,27666765,Not PM,,,,,,,,,[]
1,27672042,Not PM,,,,,,,,,[]
1,27679543,Human PM,Exact,Different Variant,BRAF (E586K),,,,,Not Discussed,[]
1,27765851,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,27771229,Not PM,,,,,,,,,[]
1,27771610,Not PM,,,,,,,,,[]
1,27790766,Not PM,,,,,,,,,[]
1,27793752,Human PM,Exact,Different Variant,BRAF (E586K),,,,,Not Discussed,[]
1,27822820,Not PM,,,,,,,,,[]
1,27860480,Not PM,,,,,,,,,[]
1,27883956,Human PM,Exact,Different Variant,BRAF (E586K),,,,,Matches,[]
1,27923592,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,27928645,Not PM,,,,,,,,,[]
1,27990727,Not PM,,,,,,,,,[]
1,28002643,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,28067893,Human PM,Exact,Different Variant,BRAF (E586K),,,,,Not Discussed,[]
1,28067894,Not PM,,,,,,,,,[]
1,28074351,Not PM,,,,,,,,,[]
1,28092667,Human PM,More Specific,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,28112278,Human PM,Exact,Different Variant,BRAF (E586K),,,,,Not Discussed,['Cobimetinib']
1,28134726,Not PM,,,,,,,,,[]
1,28147313,Human PM,Exact,Different Variant,BRAF (E586K),,,,,Not Discussed,[]
1,28177873,Not PM,,,,,,,,,[]
1,28203297,Not PM,,,,,,,,,[]
1,28236768,Not PM,,,,,,,,,[]
1,28261653,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,28277830,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,28325255,Not PM,,,,,,,,,[]
1,28342215,Human PM,More Specific,Missing Variant,BRAF (E586K),,,,,Not Discussed,['nivolumab']
1,28352666,Not PM,,,,,,,,,[]
1,28353981,Not PM,,,,,,,,,[]
1,28374786,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,['therapeutic agents']
1,28396940,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,28401596,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,28405510,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,['pembrolizumab']
1,28408301,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,28416755,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,28429064,Not PM,,,,,,,,,[]
1,28433076,Not PM,,,,,,,,,[]
1,28446504,Not PM,,,,,,,,,[]
1,28475671,Human PM,Exact,Different Variant,BRAF (E586K),,,,,Not Discussed,[]
1,28485171,Human PM,More Specific,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,28489678,Not PM,,,,,,,,,[]
1,28497782,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,28500236,Human PM,More General,Missing Variant,BRAF (E586K),,,,,Not Discussed,"['dabrafenib', 'gemcitabine', 'vemurafenib']"
1,28504036,Human PM,Exact,Different Variant,BRAF (E586K),,,,,Not Discussed,[]
1,28533998,Not PM,,,,,,,,,[]
1,28536111,Not PM,,,,,,,,,[]
1,28537004,Human PM,More General,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,28539463,Human PM,Exact,Different Variant,BRAF (E586K),,,,,Not Discussed,[]
1,28546431,Not PM,,,,,,,,,[]
1,28592835,Not PM,,,,,,,,,[]
1,28599981,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,28623774,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,28630054,Not PM,,,,,,,,,[]
1,28640105,Not PM,,,,,,,,,[]
1,28645859,Not PM,,,,,,,,,[]
1,28659148,Not PM,,,,,,,,,[]
1,28720543,Not PM,,,,,,,,,[]
1,28724802,Not PM,,,,,,,,,[]
1,28803286,Not PM,,,,,,,,,[]
1,28810295,Not PM,,,,,,,,,[]
1,28826720,Not PM,,,,,,,,,[]
1,28851300,Not PM,,,,,,,,,[]
1,28861837,Not PM,,,,,,,,,[]
1,28868285,Human PM,More Specific,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,28872488,Not PM,,,,,,,,,[]
1,28881674,Not PM,,,,,,,,,[]
1,28882690,Not PM,,,,,,,,,[]
1,28924640,Not PM,,,,,,,,,[]
1,28927118,Human PM,Exact,Different Variant,BRAF (E586K),,,,,Not Discussed,[]
1,28947418,Not PM,,,,,,,,,[]
1,28960564,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,28963614,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,28981385,Human PM,More Specific,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,28986666,Not PM,,,,,,,,,[]
1,28991513,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,29076950,Human PM,More Specific,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,29076951,Human PM,More Specific,Different Variant,BRAF (E586K),,,,,Not Discussed,[]
1,29084636,Not PM,,,,,,,,,[]
1,29094184,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,29120401,Not PM,,,,,,,,,[]
1,29133617,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,29137417,Not PM,,,,,,,,,[]
1,29148538,Not PM,,,,,,,,,[]
1,29153887,Not PM,,,,,,,,,[]
1,29176861,Not PM,,,,,,,,,[]
1,29181212,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,29195116,Human PM,Exact,Different Variant,BRAF (E586K),,,,,Not Discussed,[]
1,29202777,Human PM,Exact,Different Variant,BRAF (E586K),,,,,Not Discussed,[]
1,29266761,Not PM,,,,,,,,,[]
1,29304009,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,29310328,Not PM,,,,,,,,,[]
1,29316280,Not PM,,,,,,,,,[]
1,29336315,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,29370526,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,29371951,Human PM,Exact,Different Variant,BRAF (E586K),,,,,Not Discussed,[]
1,29389234,Not PM,,,,,,,,,[]
1,29399853,Human PM,Exact,Different Variant,BRAF (E586K),,,,,Not Discussed,[]
1,29405038,Not PM,,,,,,,,,[]
1,29419849,Not PM,,,,,,,,,[]
1,29431699,Human PM,Not Disease,Different Variant,BRAF (E586K),,,,,Not Discussed,[]
1,29491057,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,29505523,Not PM,,,,,,,,,[]
1,29507054,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,29507566,Not PM,,,,,,,,,[]
1,29524005,Not PM,,,,,,,,,[]
1,29524457,Not PM,,,,,,,,,[]
1,29573941,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,29603877,Not PM,,,,,,,,,[]
1,29605720,Not PM,,,,,,,,,[]
1,29615030,Not PM,,,,,,,,,[]
1,29621181,Human PM,Not Disease,Different Variant,BRAF (E586K),,,,,Excludes,[]
1,29626128,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,29628797,Not PM,,,,,,,,,[]
1,29629647,Not PM,,,,,,,,,[]
1,29667105,Not PM,,,,,,,,,[]
1,29674508,Human PM,More Specific,Missing Variant,BRAF (E586K),,,,,Not Discussed,['hsp inhibitor']
1,29753029,Not PM,,,,,,,,,[]
1,29795041,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,29843107,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,29903896,Human PM,More Specific,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,29950559,Not PM,,,,,,,,,[]
1,29951919,Not PM,,,,,,,,,[]
1,29956724,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,29975212,Not PM,,,,,,,,,[]
1,29980517,Not PM,,,,,,,,,[]
1,29995873,Not PM,,,,,,,,,[]
1,30046005,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,30070694,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,30073321,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,30093446,Not PM,,,,,,,,,[]
1,30111871,Not PM,,,,,,,,,[]
1,30116025,Not PM,,,,,,,,,[]
1,30169430,Not PM,,,,,,,,,[]
1,30178487,Not PM,,,,,,,,,[]
1,30181242,Not PM,,,,,,,,,[]
1,30181812,Not PM,,,,,,,,,[]
1,30214735,Human PM,Not Disease,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,30222203,Not PM,,,,,,,,,[]
1,30237495,Not PM,,,,,,,,,[]
1,30247203,Not PM,,,,,,,,,[]
1,30248172,Human PM,Exact,Different Variant,BRAF (E586K),,,,,Not Discussed,[]
1,30264293,Human PM,More Specific,Different Variant,BRAF (E586K),,,,,Not Discussed,[]
1,30265855,Not PM,,,,,,,,,[]
1,30344946,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,30347273,Not PM,,,,,,,,,[]
1,30376465,Human PM,More Specific,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,30386910,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,"['Ipilimumab', 'dabrafenib', 'vemurafenib']"
1,30410366,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,30430609,Not PM,,,,,,,,,[]
1,30471144,Not PM,,,,,,,,,[]
1,30482852,Human PM,Exact,Missing Variant,BRAF (E586K),,,,,Not Discussed,[]
1,30521084,Not PM,,,,,,,,,[]
1,7579815,Not PM,,,,,,,,,[]
1,9743298,Not PM,,,,,,,,,[]
2,10437840,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Matches,[]
2,10625799,Not PM,,,,,,,,,[]
2,10858162,Not PM,,,,,,,,,[]
2,11034592,Human PM,Exact,Different Variant,BRAF (V600E),,,,,Not Discussed,[]
2,11144921,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Not Discussed,[]
2,11689295,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Not Discussed,[]
2,11761979,Not PM,,,,,,,,,[]
2,11796906,Not PM,,,,,,,,,[]
2,12029618,Human PM,Exact,Missing Variant,BRAF (V600E),,,,,Not Discussed,['adenosine']
2,12239645,Not PM,,,,,,,,,[]
2,12405911,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Not Discussed,[]
2,12499825,Not PM,,,,,,,,,[]
2,12620973,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Not Discussed,[]
2,12632503,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Not Discussed,[]
2,12655446,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Not Discussed,[]
2,12692057,Human PM,Exact,Different Variant,BRAF (V600E),,,,,Not Discussed,['liver']
2,12872115,Not PM,,,,,,,,,[]
2,12957464,Not PM,,,,,,,,,[]
2,14522889,Human PM,More General,Exact,BRAF (V600E),,,,,Not Discussed,[]
2,14528320,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Not Discussed,[]
2,14559985,Not PM,,,,,,,,,[]
2,14701718,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Not Discussed,"['TUDCA', 'Tauroursodeoxycholate', 'tauroursodeoxycholate', 'tudca']"
2,14743508,Human PM,More General,Exact,BRAF (V600E),,,,,Not Discussed,[]
2,14836459,Not PM,,,,,,,,,[]
2,15011822,Not PM,,,,,,,,,[]
2,15104221,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Not Discussed,[]
2,15181454,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,[]
2,15213623,Animal PM,Exact,Missing Gene,BRAF (V600E),,,,,Not Discussed,[]
2,15333766,Not PM,,,,,,,,,[]
2,15566522,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Not Discussed,[]
2,15583796,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Not Discussed,[]
2,15613458,Human PM,More General,Exact,BRAF (V600E),,,,,Not Discussed,[]
2,15871997,Not PM,,,,,,,,,[]
2,15876153,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Matches,[]
2,16150539,Animal PM,More General,Missing Gene,BRAF (V600E),,,,,Not Discussed,[]
2,16219636,Human PM,More General,Exact,BRAF (V600E),,,,,Not Discussed,[]
2,16240231,Not PM,,,,,,,,,[]
2,16273091,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Not Discussed,[]
2,16286268,Not PM,,,,,,,,,[]
2,16371552,Not PM,,,,,,,,,[]
2,16564912,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Not Discussed,[]
2,16677730,Not PM,,,,,,,,,[]
2,16679351,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Not Discussed,[]
2,16704528,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Not Discussed,[]
2,16773562,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Not Discussed,[]
2,16794828,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Not Discussed,[]
2,17009157,Not PM,,,,,,,,,[]
2,17047436,Not PM,,,,,,,,,[]
2,17054470,Human PM,More General,Exact,BRAF (V600E),,,,,Not Discussed,['thyroid']
2,17119056,Human PM,More General,Exact,BRAF (V600E),,,,,Matches,[]
2,17199440,Human PM,More General,Exact,BRAF (V600E),,,,,Not Discussed,"['Lovastatin', 'gefitinib', 'paclitaxel']"
2,17266941,Human PM,Exact,Missing Variant,BRAF (V600E),,,,,Not Discussed,"['Sorafenib', 'kinase inhibitor', 'sorafenib']"
2,17317846,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Not Discussed,[]
2,17341847,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Not Discussed,[]
2,17351944,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Not Discussed,[]
2,17355785,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Not Discussed,[]
2,17516929,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Not Discussed,[]
2,17523309,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Not Discussed,[]
2,17550320,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Not Discussed,[]
2,17663039,Human PM,Exact,Different Variant,BRAF (V600E),,,,,Not Discussed,['immunomodulators']
2,17693984,Human PM,More General,Exact,BRAF (V600E),,,,,Matches,['thyroid']
2,17695457,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Not Discussed,[]
2,17717450,Human PM,More General,Exact,BRAF (V600E),,,,,Matches,['thyroid']
2,17724477,Human PM,More General,Exact,BRAF (V600E),,,,,Not Discussed,[]
2,17724707,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Matches,[]
2,17854859,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Not Discussed,[]
2,17962726,Human PM,More General,Exact,BRAF (V600E),,,,,Not Discussed,[]
2,18039235,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Matches,[]
2,18180113,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Not Discussed,[]
2,18223333,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Not Discussed,[]
2,18310287,Human PM,More General,Exact,BRAF (V600E),,,,,Matches,['thyroid']
2,18385429,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Not Discussed,['ski-606']
2,18428050,Human PM,More General,Exact,BRAF (V600E),,,,,Not Discussed,[]
2,18613437,Not PM,,,,,,,,,[]
2,18644254,Human PM,More General,Exact,BRAF (V600E),,,,,Not Discussed,[]
2,18669866,Human PM,More General,Different Variant,BRAF (V600E),,,,,Not Discussed,['cetuximab']
2,18682506,Human PM,More General,Exact,BRAF (V600E),,,,,Matches,['thyroid']
2,19001320,Human PM,More General,Exact,BRAF (V600E),,,,,Not Discussed,['cetuximab']
2,19128511,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Not Discussed,[]
2,19492075,Animal PM,More General,Missing Variant,BRAF (V600E),,,,,Not Discussed,[]
2,19572146,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Not Discussed,[]
2,19652882,Not PM,,,,,,,,,[]
2,19695678,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Not Discussed,[]
2,19788692,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Not Discussed,[]
2,19935794,Human PM,Exact,Missing Variant,BRAF (V600E),,,,,Not Discussed,"['Sorafenib', 'sorafenib']"
2,20002770,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Not Discussed,[]
2,20079165,Animal PM,More General,Missing Gene,BRAF (V600E),,,,,Not Discussed,[]
2,20179593,Not PM,,,,,,,,,[]
2,20179705,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,[]
2,20202772,Not PM,,,,,,,,,[]
2,20413299,Human PM,More General,Exact,BRAF (V600E),,,,,Not Discussed,['cetuximab']
2,20428814,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Not Discussed,[]
2,20508074,Not PM,,,,,,,,,[]
2,20592016,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Not Discussed,[]
2,20597484,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Not Discussed,[]
2,20635392,Human PM,More General,Exact,BRAF (V600E),,,,,Matches,[]
2,20926530,Human PM,More General,Exact,BRAF (V600E),,,,,Not Discussed,['thyroid']
2,20941790,Human PM,More General,Exact,BRAF (V600E),,,,,Not Discussed,[]
2,21051183,Human PM,More Specific,Missing Variant,BRAF (V600E),,,,,Matches,[]
2,21087480,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Not Discussed,[]
2,21456008,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Not Discussed,[]
2,21498916,Human PM,More General,Exact,BRAF (V600E),,,,,Matches,['thyroid']
2,21505228,Human PM,More General,Exact,BRAF (V600E),,,,,Not Discussed,[]
2,21527587,Human PM,More General,Exact,BRAF (V600E),,,,,Matches,"['bevacizumab', 'temozolomide']"
2,21566906,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Not Discussed,[]
2,21639808,Human PM,More General,Exact,BRAF (V600E),,,,,Not Discussed,"['Vemurafenib', 'vemurafenib']"
2,21663639,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Matches,[]
2,21696415,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Matches,[]
2,21707687,Human PM,More General,Exact,BRAF (V600E),,,,,Not Discussed,['thyroid']
