trec_topic_number,trec_doc_id,pm_rel_desc,disease_desc,gene1_annotation_desc,gene1_name,gene2_annotation_desc,gene2_name,gene3_annotation_desc,gene3_name,demographics_desc
2,NCT01907802,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT01909453,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT01910181,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT01912053,Not PM,,,,,,,,
2,NCT01920503,Not PM,,,,,,,,
2,NCT01922583,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Matches
2,NCT01928940,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT01938729,Not PM,,,,,,,,
2,NCT01941927,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Matches
2,NCT01942993,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT01954043,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT01963325,Not PM,,,,,,,,
2,NCT01972347,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT01973322,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT01974258,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02012231,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Matches
2,NCT02027961,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02034110,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02036086,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02038348,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Matches
2,NCT02039947,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Matches
2,NCT02053376,Not PM,,,,,,,,
2,NCT02065063,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02068079,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02070549,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02083354,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02089724,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02109653,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02128282,Not PM,,,,,,,,
2,NCT02130466,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02142803,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Matches
2,NCT02145910,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02150967,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Matches
2,NCT02152995,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Matches
2,NCT02164916,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02167711,Not PM,,,,,,,,
2,NCT02171286,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Matches
2,NCT02178722,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02196181,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02202200,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Matches
2,NCT02224781,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02281760,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02286687,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Matches
2,NCT02296203,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Matches
2,NCT02296996,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02300935,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Matches
2,NCT02304809,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02314052,Not PM,,,,,,,,
2,NCT02323724,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02346955,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02354690,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Matches
2,NCT02357732,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02360579,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02367859,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02387645,Not PM,,,,,,,,
2,NCT02407509,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Matches
2,NCT02413853,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Matches
2,NCT02414750,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02416232,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02427893,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02428712,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02441465,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02447939,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02452294,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02456701,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02465060,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02482454,Not PM,,,,,,,,
2,NCT02510001,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Matches
2,NCT02526771,Not PM,,,,,,,,
2,NCT02551055,Not PM,,,,,,,,
2,NCT02561533,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02581930,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02583542,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Matches
2,NCT02587650,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Matches
2,NCT02588755,Not PM,,,,,,,,
2,NCT02592538,Not PM,,,,,,,,
2,NCT02595866,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02596113,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02609958,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Matches
2,NCT02672358,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02683538,Not PM,,,,,,,,
2,NCT02693535,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Matches
2,NCT02699606,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Matches
2,NCT02714374,Not PM,,,,,,,,
2,NCT02720601,Not PM,,,,,,,,
2,NCT02721459,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02729298,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Matches
2,NCT02733809,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Matches
2,NCT02762721,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Matches
2,NCT02773459,Human PM,Exact,Missing Variant,BRAF (V600E),,,,,Matches
2,NCT02773485,Not PM,,,,,,,,
2,NCT02786602,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02788669,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02810418,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Matches
2,NCT02818023,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02828202,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Matches
2,NCT02834013,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Matches
2,NCT02857270,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02862743,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Matches
2,NCT02893085,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Matches
2,NCT02922764,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02928224,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02949843,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02968303,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT02989857,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Matches
2,NCT03026517,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03040986,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Matches
2,NCT03041662,Not PM,,,,,,,,
2,NCT03042221,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03079427,Human PM,More Specific,Missing Gene,BRAF (V600E),,,,,Matches
2,NCT03087071,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03089268,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Matches
2,NCT03101254,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03107156,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Matches
2,NCT03113604,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03114280,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03117855,Not PM,,,,,,,,
2,NCT03132649,Not PM,,,,,,,,
2,NCT03146962,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Matches
2,NCT03155620,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03162627,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Matches
2,NCT03181100,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03201458,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Matches
2,NCT03206073,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Matches
2,NCT03218826,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Matches
2,NCT03220035,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03224208,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03224767,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03228667,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03239145,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03244956,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03244969,Not PM,,,,,,,,
2,NCT03245190,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Matches
2,NCT03251443,Human PM,More Specific,Missing Gene,BRAF (V600E),,,,,Matches
2,NCT03257761,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Matches
2,NCT03272464,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03307538,Not PM,,,,,,,,
2,NCT03320980,Not PM,,,,,,,,
2,NCT03344809,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03345303,Human PM,More Specific,Missing Gene,BRAF (V600E),,,,,Matches
2,NCT03363347,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03364530,Not PM,,,,,,,,
2,NCT03414489,Not PM,,,,,,,,
2,NCT03415126,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03416933,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03428126,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03452774,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Matches
2,NCT03455764,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03499782,Human PM,Exact,Missing Gene,BRAF (V600E),,,,,Matches
2,NCT03516981,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Matches
2,NCT03526185,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Matches
2,NCT03543306,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03543969,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03551626,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03585686,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03593993,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03600883,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Matches
2,NCT03603834,Not PM,,,,,,,,
2,NCT03608046,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03634982,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Matches
2,NCT03652233,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03655756,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03674502,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03693170,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03714958,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Matches
2,NCT03727763,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03749083,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Matches
2,NCT03754179,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03772132,Not PM,,,,,,,,
2,NCT03778138,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03781219,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03790228,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Matches
2,NCT03793179,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03794297,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03804255,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03809403,Not PM,,,,,,,,
2,NCT03827850,Human PM,More General,Missing Variant,BRAF (V600E),,,,,Matches
2,NCT03839342,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03843775,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03871959,Not PM,,,,,,,,
2,NCT03878719,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03911869,Human PM,More General,Exact,BRAF (V600E),,,,,Matches
2,NCT03914300,Human PM,More General,Missing Gene,BRAF (V600E),,,,,Matches
2,NCT03949153,Not PM,,,,,,,,
2,NCT03951597,Human PM,More Specific,Missing Gene,BRAF (V600E),,,,,Matches
3,NCT00001468,Not PM,,,,,,,,
3,NCT00001696,Not PM,,,,,,,,
3,NCT00002540,Not PM,,,,,,,,
3,NCT00003103,Not PM,,,,,,,,
3,NCT00003329,Human PM,More General,Exact,ATM deletion,,,,,Not Discussed
3,NCT00004074,Human PM,More General,Missing Gene,ATM deletion,,,,,Not Discussed
3,NCT00005357,Human PM,Not Disease,Missing Gene,ATM deletion,,,,,Matches
3,NCT00006214,Human PM,More Specific,Missing Gene,ATM deletion,,,,,Matches
3,NCT00006392,Human PM,More General,Missing Gene,ATM deletion,,,,,Matches
3,NCT00022919,Human PM,Exact,Missing Gene,ATM deletion,,,,,Matches
3,NCT00026429,Human PM,Not Disease,Missing Gene,ATM deletion,,,,,Not Discussed
3,NCT00030290,Human PM,Exact,Missing Gene,ATM deletion,,,,,Matches
3,NCT00041171,Human PM,Not Disease,Missing Gene,ATM deletion,,,,,Matches
3,NCT00041301,Not PM,,,,,,,,
3,NCT00045006,Human PM,More General,Missing Gene,ATM deletion,,,,,Matches
3,NCT00060437,Human PM,More Specific,Missing Gene,ATM deletion,,,,,Matches
3,NCT00088413,Human PM,More General,Missing Gene,ATM deletion,,,,,Not Discussed
3,NCT00103337,Human PM,Exact,Missing Gene,ATM deletion,,,,,Matches
3,NCT00105768,Not PM,,,,,,,,
3,NCT00115739,Human PM,Not Disease,Missing Gene,ATM deletion,,,,,Not Discussed
3,NCT00124917,Human PM,Exact,Missing Gene,ATM deletion,,,,,Matches
3,NCT00150995,Human PM,Exact,Missing Gene,ATM deletion,,,,,Matches
3,NCT00165152,Not PM,,,,,,,,
3,NCT00214227,Human PM,More General,Exact,ATM deletion,,,,,Matches
3,NCT00242073,Human PM,Exact,Missing Gene,ATM deletion,,,,,Matches
3,NCT00251225,Human PM,Exact,Missing Gene,ATM deletion,,,,,Matches
3,NCT00257608,Human PM,Not Disease,Missing Gene,ATM deletion,,,,,Not Discussed
3,NCT00261456,Human PM,Exact,Missing Gene,ATM deletion,,,,,Matches
3,NCT00284752,Human PM,More Specific,Missing Gene,ATM deletion,,,,,Matches
3,NCT00288080,Human PM,Exact,Missing Gene,ATM deletion,,,,,Matches
3,NCT00299741,Human PM,Exact,Missing Gene,ATM deletion,,,,,Matches
3,NCT00310037,Human PM,Not Disease,Missing Gene,ATM deletion,,,,,Not Discussed
3,NCT00323180,Not PM,,,,,,,,
3,NCT00331773,Human PM,More Specific,Missing Gene,ATM deletion,,,,,Matches
3,NCT00339534,Not PM,,,,,,,,
3,NCT00364455,Not PM,,,,,,,,
3,NCT00372840,Not PM,,,,,,,,
3,NCT00373035,Not PM,,,,,,,,
3,NCT00373425,Human PM,Not Disease,Missing Gene,ATM deletion,,,,,Not Discussed
3,NCT00411853,Not PM,,,,,,,,
3,NCT00413075,Not PM,,,,,,,,
3,NCT00416754,Not PM,,,,,,,,
3,NCT00432601,Not PM,,,,,,,,
3,NCT00455325,Human PM,Not Disease,Exact,ATM deletion,,,,,Not Discussed
3,NCT00455403,Human PM,Not Disease,Exact,ATM deletion,,,,,Not Discussed
3,NCT00460031,Human PM,More Specific,Missing Gene,ATM deletion,,,,,Matches
3,NCT00472290,Human PM,Not Disease,Missing Gene,ATM deletion,,,,,Not Discussed
3,NCT00478699,Human PM,Not Disease,Missing Gene,ATM deletion,,,,,Not Discussed
3,NCT00487721,Not PM,,,,,,,,
3,NCT00496249,Not PM,,,,,,,,
3,NCT00499291,Human PM,More General,Missing Gene,ATM deletion,,,,,Not Discussed
3,NCT00507429,Not PM,,,,,,,,
3,NCT00521274,Human PM,Exact,Missing Gene,ATM deletion,,,,,Matches
3,NCT00523419,Human PM,Not Disease,Missing Gene,ATM deletion,,,,,Not Discussed
3,NCT00535977,Not PM,,,,,,,,
3,NCT00536900,Not PM,,,,,,,,
3,NCT00544336,Not PM,,,,,,,,
3,NCT00550628,Not PM,,,,,,,,
3,NCT00553189,Human PM,More General,Missing Gene,ATM deletion,,,,,Not Discussed
3,NCT00567359,Human PM,Not Disease,Missing Gene,ATM deletion,,,,,Not Discussed
3,NCT00567580,Not PM,,,,,,,,
3,NCT00570700,Not PM,,,,,,,,
3,NCT00573131,Not PM,,,,,,,,
3,NCT00579514,Not PM,,,,,,,,
3,NCT00585195,Human PM,Not Disease,Missing Gene,ATM deletion,,,,,Not Discussed
3,NCT00588185,Not PM,,,,,,,,
3,NCT00589966,Not PM,,,,,,,,
3,NCT00601406,Not PM,,,,,,,,
3,NCT00634582,Human PM,More Specific,Missing Gene,ATM deletion,,,,,Matches
3,NCT00635596,Not PM,,,,,,,,
3,NCT00642395,Not PM,,,,,,,,
3,NCT00656409,Human PM,Not Disease,Exact,ATM deletion,,,,,Excludes
3,NCT00661414,Not PM,,,,,,,,
3,NCT00667121,Not PM,,,,,,,,
3,NCT00691704,Not PM,,,,,,,,
3,NCT00699842,Human PM,Not Disease,Missing Gene,ATM deletion,,,,,Not Discussed
3,NCT00705549,Not PM,,,,,,,,
3,NCT00752739,Not PM,,,,,,,,
3,NCT00801996,Not PM,,,,,,,,
3,NCT00814892,Human PM,Exact,Missing Gene,ATM deletion,,,,,Matches
3,NCT00828633,Not PM,,,,,,,,
3,NCT00829647,Not PM,,,,,,,,
3,NCT00831467,Human PM,Exact,Missing Gene,ATM deletion,,,,,Matches
3,NCT00840827,Not PM,,,,,,,,
3,NCT00846664,Not PM,,,,,,,,
3,NCT00861471,Not PM,,,,,,,,
3,NCT00893035,Not PM,,,,,,,,
3,NCT00898053,Not PM,,,,,,,,
3,NCT00907205,Not PM,,,,,,,,
3,NCT00927823,Not PM,,,,,,,,
3,NCT00936234,Human PM,Not Disease,Missing Gene,ATM deletion,,,,,Not Discussed
3,NCT00978718,Not PM,,,,,,,,
3,NCT00983710,Not PM,,,,,,,,
3,NCT01004861,Not PM,,,,,,,,
3,NCT01013129,Not PM,,,,,,,,
3,NCT01020305,Human PM,Exact,Missing Gene,ATM deletion,,,,,Matches
3,NCT01052623,Not PM,,,,,,,,
3,NCT01063517,Not PM,,,,,,,,
3,NCT01075308,Not PM,,,,,,,,
3,NCT01089881,Not PM,,,,,,,,
3,NCT01102569,Not PM,,,,,,,,
3,NCT01106144,Human PM,Not Disease,Exact,ATM deletion,,,,,Not Discussed
3,NCT01133275,Not PM,,,,,,,,
3,NCT01138085,Not PM,,,,,,,,
3,NCT01156168,Not PM,,,,,,,,
3,NCT01167842,Not PM,,,,,,,,
3,NCT01176513,Not PM,,,,,,,,
3,NCT01176526,Not PM,,,,,,,,
3,NCT01177436,Not PM,,,,,,,,
3,NCT01178814,Human PM,Not Disease,Missing Gene,ATM deletion,,,,,Not Discussed
3,NCT01181258,Not PM,,,,,,,,
3,NCT01186861,Not PM,,,,,,,,
3,NCT01188252,Not PM,,,,,,,,
3,NCT01189253,Not PM,,,,,,,,
3,NCT01202370,Not PM,,,,,,,,
3,NCT01205568,Not PM,,,,,,,,
3,NCT01218139,Not PM,,,,,,,,
3,NCT01221077,Human PM,Not Disease,Missing Gene,ATM deletion,,,,,Not Discussed
3,NCT01222195,Not PM,,,,,,,,
3,NCT01225536,Not PM,,,,,,,,
3,NCT01240590,Not PM,,,,,,,,
3,NCT01244009,Human PM,Not Disease,Exact,ATM deletion,,,,,Not Discussed
3,NCT01251900,Not PM,,,,,,,,
3,NCT01259089,Not PM,,,,,,,,
3,NCT01262963,Human PM,Not Disease,Missing Gene,ATM deletion,,,,,Not Discussed
3,NCT01326286,Not PM,,,,,,,,
3,NCT01339650,Human PM,Not Disease,Missing Gene,ATM deletion,,,,,Excludes
3,NCT01350180,Not PM,,,,,,,,
3,NCT01359189,Not PM,,,,,,,,
3,NCT01359436,Human PM,Not Disease,Missing Gene,ATM deletion,,,,,Not Discussed
3,NCT01370772,Not PM,,,,,,,,
3,NCT01378091,Not PM,,,,,,,,
3,NCT01379274,Not PM,,,,,,,,
3,NCT01383668,Not PM,,,,,,,,
3,NCT01386684,Not PM,,,,,,,,
3,NCT01393106,Not PM,,,,,,,,
3,NCT01424709,Human PM,Not Disease,Missing Gene,ATM deletion,,,,,Not Discussed
3,NCT01430325,Not PM,,,,,,,,
3,NCT01441687,Not PM,,,,,,,,
3,NCT01443468,Not PM,,,,,,,,
3,NCT01444820,Not PM,,,,,,,,
3,NCT01449942,Not PM,,,,,,,,
3,NCT01458067,Human PM,Not Disease,Missing Gene,ATM deletion,,,,,Not Discussed
3,NCT01461538,Human PM,Not Disease,Missing Gene,ATM deletion,,,,,Not Discussed
3,NCT01501604,Human PM,Not Disease,Missing Gene,ATM deletion,,,,,Not Discussed
3,NCT01506609,Not PM,,,,,,,,
3,NCT01534260,Not PM,,,,,,,,
3,NCT01543698,Not PM,,,,,,,,
3,NCT01576172,Not PM,,,,,,,,
3,NCT01577758,Not PM,,,,,,,,
3,NCT01589302,Human PM,Not Disease,Missing Gene,ATM deletion,,,,,Not Discussed
3,NCT01589939,Not PM,,,,,,,,
3,NCT01611194,Not PM,,,,,,,,
3,NCT01611727,Not PM,,,,,,,,
3,NCT01631552,Not PM,,,,,,,,
3,NCT01636102,Not PM,,,,,,,,
3,NCT01638533,Not PM,,,,,,,,
3,NCT01640262,Not PM,,,,,,,,
3,NCT01642732,Human PM,Exact,Missing Gene,ATM deletion,,,,,Matches
3,NCT01681433,Human PM,Exact,Missing Gene,ATM deletion,,,,,Matches
3,NCT01688973,Not PM,,,,,,,,
3,NCT01689207,Not PM,,,,,,,,
3,NCT01703065,Not PM,,,,,,,,
3,NCT01708954,Not PM,,,,,,,,
3,NCT01717898,Not PM,,,,,,,,
3,NCT01729091,Human PM,Not Disease,Missing Gene,ATM deletion,,,,,Not Discussed
3,NCT01731912,Not PM,,,,,,,,
3,NCT01738191,Not PM,,,,,,,,
3,NCT01743469,Not PM,,,,,,,,
3,NCT01746277,Human PM,Not Disease,Missing Gene,ATM deletion,,,,,Not Discussed
3,NCT01762410,Not PM,,,,,,,,
3,NCT01774721,Not PM,,,,,,,,
3,NCT01791387,Not PM,,,,,,,,
3,NCT01796028,Not PM,,,,,,,,
3,NCT01802307,Not PM,,,,,,,,
3,NCT01802632,Not PM,,,,,,,,
3,NCT01817738,Human PM,Exact,Missing Gene,ATM deletion,,,,,Matches
3,NCT01822496,Not PM,,,,,,,,
3,NCT01843634,Not PM,,,,,,,,
3,NCT01866423,Not PM,,,,,,,,
3,NCT01907438,Not PM,,,,,,,,
3,NCT01911065,Not PM,,,,,,,,
3,NCT01924533,Not PM,,,,,,,,
3,NCT01955668,Not PM,,,,,,,,
3,NCT01966510,Not PM,,,,,,,,
3,NCT01981525,Not PM,,,,,,,,
3,NCT01989546,Not PM,,,,,,,,
3,NCT01990521,Not PM,,,,,,,,
3,NCT02004028,Not PM,,,,,,,,
3,NCT02025270,Not PM,,,,,,,,
3,NCT02031029,Not PM,,,,,,,,
3,NCT02037464,Not PM,,,,,,,,
3,NCT02040064,Not PM,,,,,,,,
3,NCT02044822,Not PM,,,,,,,,
3,NCT02080650,Not PM,,,,,,,,
3,NCT02082210,Not PM,,,,,,,,
3,NCT02087241,Not PM,,,,,,,,
3,NCT02091661,Not PM,,,,,,,,
3,NCT02094261,Not PM,,,,,,,,
3,NCT02140723,Human PM,Not Disease,Missing Gene,ATM deletion,,,,,Not Discussed
3,NCT02151721,Human PM,Not Disease,Missing Gene,ATM deletion,,,,,Not Discussed
3,NCT02154672,Not PM,,,,,,,,
