trec_topic_number,trec_doc_id,pm_rel_desc,disease_desc,gene1_annotation_desc,gene1_name,gene2_annotation_desc,gene2_name,gene3_annotation_desc,gene3_name,demographics_desc,other_desc
2,NCT02281760,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02296996,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02300935,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02303951,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02304809,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02314143,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02327078,Not PM,,,,,,,,,
2,NCT02331914,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02342600,Human PM,More General,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02354690,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02372708,Human PM,Exact,Missing Gene,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02374242,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02392871,Not PM,,,,,,,,,
2,NCT02399943,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02404441,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02410863,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02413853,Human PM,More General,Missing Gene,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02414750,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02427893,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02437227,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02447939,Human PM,Exact,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02452424,Human PM,More General,Missing Gene,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02456701,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02470273,Not PM,,,,,,,,,
2,NCT02501551,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02508077,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Matches,Not Discussed
2,NCT02532725,Not PM,,,,,,,,,
2,NCT02561533,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02595866,Not PM,,,,,,,,,
2,NCT02608034,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02631447,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02645149,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02652455,Human PM,Exact,Missing Gene,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02663232,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Matches,Not Discussed
2,NCT02672358,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02700763,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02704039,Not PM,,,,,,,,,
2,NCT02721459,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02748005,Not PM,,,,,,,,,
2,NCT02768207,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02784639,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02818023,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Excludes,Not Discussed
2,NCT02836548,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02854124,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02857270,Not PM,,,,,,,,,
2,NCT02858921,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02876653,Not PM,,,,,,,,,
2,NCT02902029,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02902042,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02909348,Human PM,Exact,Missing Gene,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02910700,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02915666,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02967692,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02974803,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT02989064,Human PM,More General,Missing Gene,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT03025256,Human PM,More General,Missing Gene,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT03026517,Human PM,Exact,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT03034395,Not PM,,,,,,,,,
2,NCT03046641,Not PM,,,,,,,,,
2,NCT03065387,Human PM,More General,Missing Gene,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT03088176,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT03090815,Human PM,More General,Missing Gene,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,NCT03101254,Human PM,Exact,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
3,NCT00001452,Not PM,,,,,,,,,
3,NCT00003444,Not PM,,,,,,,,,
3,NCT00016263,Not PM,,,,,,,,,
3,NCT00049010,Not PM,,,,,,,,,
3,NCT00173849,Not PM,,,,,,,,,
3,NCT00199901,Not PM,,,,,,,,,
3,NCT00264056,Not PM,,,,,,,,,
3,NCT00288938,Not PM,,,,,,,,,
3,NCT00302588,Not PM,,,,,,,,,
3,NCT00304525,Human PM,More Specific,Missing Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT00348088,Not PM,,,,,,,,,
3,NCT00386906,Not PM,,,,,,,,,
3,NCT00405587,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT00422448,Not PM,,,,,,,,,
3,NCT00434057,Not PM,,,,,,,,,
3,NCT00463892,Not PM,,,,,,,,,
3,NCT00482105,Not PM,,,,,,,,,
3,NCT00510302,Not PM,,,,,,,,,
3,NCT00526149,Not PM,,,,,,,,,
3,NCT00536029,Not PM,,,,,,,,,
3,NCT00581698,Not PM,,,,,,,,,
3,NCT00633516,Not PM,,,,,,,,,
3,NCT00658437,Not PM,,,,,,,,,
3,NCT00671918,Not PM,,,,,,,,,
3,NCT00683670,Not PM,,,,,,,,,
3,NCT00776945,Not PM,,,,,,,,,
3,NCT00847522,Not PM,,,,,,,,,
3,NCT00849407,Human PM,Exact,Missing Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT00866177,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT00897481,Human PM,Exact,Missing Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT00936221,Human PM,More Specific,Missing Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT00948467,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT00963664,Not PM,,,,,,,,,
3,NCT00966173,Not PM,,,,,,,,,
3,NCT00974610,Not PM,,,,,,,,,
3,NCT00991991,Human PM,More Specific,Missing Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01002560,Not PM,,,,,,,,,
3,NCT01006980,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01008917,Not PM,,,,,,,,,
3,NCT01037127,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01037790,Not PM,,,,,,,,,
3,NCT01053819,Not PM,,,,,,,,,
3,NCT01072175,Human PM,Exact,Missing Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01106040,Not PM,,,,,,,,,
3,NCT01107418,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01108107,Human PM,Not Disease,Missing Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01136967,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01138085,Human PM,More Specific,Missing Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01153763,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01166126,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01167998,Not PM,,,,,,,,,
3,NCT01198743,Not PM,,,,,,,,,
3,NCT01245062,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01253564,Human PM,More Specific,Missing Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01256359,Human PM,Exact,Missing Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01262963,Human PM,More General,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01264081,Human PM,More Specific,Missing Gene,BRAF (V600R),,,,,Matches,Matches
3,NCT01264380,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01281722,Not PM,,,,,,,,,
3,NCT01307397,Human PM,More Specific,Missing Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01324609,Not PM,,,,,,,,,
3,NCT01351103,Human PM,More General,Missing Gene,BRAF (V600R),,,,,Matches,Matches
3,NCT01390818,Human PM,Exact,Missing Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01400451,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01436656,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT01444560,Not PM,,,,,,,,,
3,NCT01460134,Not PM,,,,,,,,,
3,NCT01495988,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01519427,Human PM,More Specific,Missing Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01524978,Human PM,Not Disease,Missing Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01543113,Human PM,Exact,Missing Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01562899,Human PM,More Specific,Missing Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01584648,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01586195,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT01586403,Not PM,,,,,,,,,
3,NCT01593579,Human PM,More Specific,Missing Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01597908,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01611675,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT01614301,Not PM,,,,,,,,,
3,NCT01616199,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01656642,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT01657591,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01667419,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT01673737,Human PM,More Specific,Missing Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01673854,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT01682083,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01689519,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT01689974,Not PM,,,,,,,,,
3,NCT01701037,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT01701674,Not PM,,,,,,,,,
3,NCT01713972,Human PM,More General,Missing Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01720407,Not PM,,,,,,,,,
3,NCT01721603,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01726738,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01740648,Human PM,Not Disease,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01744860,Human PM,Exact,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT01754376,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01765569,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT01767454,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01777776,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT01794793,Not PM,,,,,,,,,
3,NCT01804140,Human PM,Not Disease,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT01813214,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT01820364,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT01826448,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT01840527,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01841463,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT01859845,Not PM,,,,,,,,,
3,NCT01876641,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01877811,Human PM,More General,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01878396,Human PM,More Specific,Missing Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01888081,Not PM,,,,,,,,,
3,NCT01897116,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01898039,Not PM,,,,,,,,,
3,NCT01898585,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT01902173,Human PM,More General,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT01909453,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01928940,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT01940809,Not PM,,,,,,,,,
3,NCT01942993,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT01943422,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01947023,Human PM,Not Disease,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01972347,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Not Discussed
3,NCT01978236,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Not Discussed
3,NCT01989585,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01989598,Human PM,Not Disease,Missing Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT01993654,Not PM,,,,,,,,,
3,NCT02012231,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT02013804,Not PM,,,,,,,,,
3,NCT02027961,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT02034110,Human PM,More General,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT02038348,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT02039947,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT02052193,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT02068079,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT02070549,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT02097225,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT02120222,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT02130466,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT02138292,Human PM,More Specific,Missing Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT02143999,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT02159066,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT02162641,Not PM,,,,,,,,,
3,NCT02164916,Human PM,Not Disease,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT02171286,Human PM,More Specific,Missing Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT02177110,Human PM,More Specific,Missing Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT02178722,Not PM,,,,,,,,,
3,NCT02196181,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT02208583,Not PM,,,,,,,,,
3,NCT02224781,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT02230306,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT02251314,Human PM,More Specific,Missing Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT02257424,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT02263898,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT02281760,Not PM,,,,,,,,,
3,NCT02296112,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT02296996,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT02300935,Human PM,More Specific,Missing Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT02303951,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT02306512,Not PM,,,,,,,,,
3,NCT02306850,Not PM,,,,,,,,,
3,NCT02314143,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT02327078,Not PM,,,,,,,,,
3,NCT02346955,Not PM,,,,,,,,,
3,NCT02350972,Not PM,,,,,,,,,
3,NCT02354690,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT02367859,Human PM,Not Disease,Exact,BRAF (V600R),,,,,Matches,Not Discussed
3,NCT02374242,Not PM,,,,,,,,,
3,NCT02400385,Human PM,More Specific,Missing Gene,BRAF (V600R),,,,,Matches,Matches
3,NCT02410863,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT02414750,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT02427893,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT02437136,Not PM,,,,,,,,,
3,NCT02437227,Human PM,More General,Missing Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT02452424,Not PM,,,,,,,,,
3,NCT02470273,Not PM,,,,,,,,,
3,NCT02484833,Not PM,,,,,,,,,
3,NCT02501551,Human PM,More Specific,Missing Gene,BRAF (V600R),,,,,Matches,Matches
3,NCT02511288,Not PM,,,,,,,,,
3,NCT02561533,Human PM,Not Disease,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT02574533,Not PM,,,,,,,,,
3,NCT02575404,Not PM,,,,,,,,,
3,NCT02583516,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT02595866,Not PM,,,,,,,,,
3,NCT02608034,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT02631447,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT02645149,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT02652455,Not PM,,,,,,,,,
3,NCT02663232,Not PM,,,,,,,,,
3,NCT02672358,Human PM,Not Disease,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT02700763,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT02721459,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT02768207,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT02784639,Not PM,,,,,,,,,
3,NCT02790216,Not PM,,,,,,,,,
3,NCT02812693,Human PM,More Specific,Missing Gene,BRAF (V600R),,,,,Matches,Matches
3,NCT02828202,Not PM,,,,,,,,,
3,NCT02836548,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT02854124,Not PM,,,,,,,,,
3,NCT02857270,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT02858921,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT02870244,Not PM,,,,,,,,,
3,NCT02902029,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT02902042,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT02910700,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT02915666,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT02928224,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT02967692,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT02968303,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT02974803,Human PM,Exact,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT02975700,Human PM,More Specific,Missing Gene,BRAF (V600R),,,,,Matches,Matches
3,NCT02989064,Not PM,,,,,,,,,
3,NCT03005639,Human PM,More Specific,Exact,BRAF (V600R),,,,,Matches,Matches
3,NCT03025256,Not PM,,,,,,,,,
3,NCT03026517,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT03034395,Not PM,,,,,,,,,
3,NCT03088176,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
3,NCT03101254,Human PM,More Specific,Different Variant,BRAF (V600R),,,,,Matches,Matches
4,NCT00001238,Human PM,Not Disease,Missing Gene,BRAF (K601E),,,,,Excludes,Not Discussed
4,NCT00001452,Human PM,Not Disease,Missing Gene,BRAF (K601E),,,,,Excludes,Not Discussed
4,NCT00016263,Human PM,Exact,Missing Gene,BRAF (K601E),,,,,Matches,Not Discussed
4,NCT00087386,Human PM,Exact,Missing Gene,BRAF (K601E),,,,,Matches,Not Discussed
4,NCT00111046,Human PM,More General,Missing Gene,BRAF (K601E),,,,,Matches,Not Discussed
4,NCT00112216,Human PM,Exact,Missing Gene,BRAF (K601E),,,,,Matches,Not Discussed
4,NCT00116363,Human PM,Exact,Missing Gene,BRAF (K601E),,,,,Matches,Not Discussed
4,NCT00173849,Human PM,Not Disease,Missing Gene,BRAF (K601E),,,,,Matches,Not Discussed
4,NCT00199901,Human PM,Exact,Missing Gene,BRAF (K601E),,,,,Matches,Not Discussed
4,NCT00264056,Human PM,Exact,Missing Gene,BRAF (K601E),,,,,Matches,Not Discussed
4,NCT00288938,Human PM,More General,Missing Gene,BRAF (K601E),,,,,Matches,Not Discussed
4,NCT00302588,Human PM,Not Disease,Missing Gene,BRAF (K601E),,,,,Excludes,Not Discussed
4,NCT00304525,Human PM,Exact,Missing Gene,BRAF (K601E),,,,,Matches,Not Discussed
4,NCT00339404,Human PM,Exact,Missing Gene,BRAF (K601E),,,,,Matches,Not Discussed
4,NCT00356460,Human PM,More General,Missing Gene,BRAF (K601E),,,,,Matches,Not Discussed
4,NCT00368615,Human PM,Exact,Missing Gene,BRAF (K601E),,,,,Matches,Not Discussed
4,NCT00370136,Human PM,Exact,Missing Gene,BRAF (K601E),,,,,Matches,Not Discussed
4,NCT00405587,Human PM,More General,Missing Variant,BRAF (K601E),,,,,Matches,Not Discussed
4,NCT00422448,Human PM,More General,Missing Variant,BRAF (K601E),,,,,Matches,Not Discussed
4,NCT00434057,Human PM,Exact,Missing Gene,BRAF (K601E),,,,,Matches,Not Discussed
4,NCT00463892,Human PM,Exact,Missing Gene,BRAF (K601E),,,,,Matches,Not Discussed
4,NCT00482105,Human PM,Exact,Missing Gene,BRAF (K601E),,,,,Matches,Not Discussed
4,NCT00499798,Human PM,Not Disease,Missing Gene,BRAF (K601E),,,,,Matches,Not Discussed
4,NCT00526149,Human PM,More General,Missing Gene,BRAF (K601E),,,,,Matches,Not Discussed
4,NCT00536029,Human PM,More General,Missing Gene,BRAF (K601E),,,,,Matches,Not Discussed
