trec_topic_number,trec_doc_id,pm_rel_desc,disease_desc,gene1_annotation_desc,gene1_name,gene2_annotation_desc,gene2_name,gene3_annotation_desc,gene3_name,demographics_desc,other_desc
1,AACR_2017-5160,Human PM,More General,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
1,AACR_2017-5393,Not PM,,,,,,,,,
1,ASCO_112427-132,Human PM,Not Disease,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
1,ASCO_129111-144,Human PM,Exact,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
1,ASCO_131583-144,Human PM,More Specific,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
1,ASCO_132152-144,Human PM,Exact,Missing Variant,BRAF (V600E),,,,,Not Discussed,Not Discussed
1,ASCO_150395-156,Human PM,More Specific,Missing Variant,BRAF (V600E),,,,,Not Discussed,Not Discussed
1,ASCO_151404-156,Human PM,More Specific,Missing Variant,BRAF (V600E),,,,,Not Discussed,Not Discussed
1,ASCO_151547-156,Not PM,,,,,,,,,
1,ASCO_166685-176,Not PM,,,,,,,,,
1,ASCO_171094-176,Not PM,,,,,,,,,
1,ASCO_186257-199,Human PM,Exact,Missing Variant,BRAF (V600E),,,,,Not Discussed,Not Discussed
1,ASCO_188703-199,Human PM,More Specific,Exact,BRAF (V600E),,,,,Not Discussed,Not Discussed
1,ASCO_34230-65,Not PM,,,,,,,,,
1,ASCO_79170-102,Not PM,,,,,,,,,
2,1007359,Not PM,,,,,,,,,
2,10868314,Not PM,,,,,,,,,
2,10918203,Animal PM,Exact,Missing Gene,BRAF (V600K),,,,,Excludes,Excludes
2,11978580,Not PM,,,,,,,,,
2,1209137,Not PM,,,,,,,,,
2,12122863,Not PM,,,,,,,,,
2,12146045,Not PM,,,,,,,,,
2,12168272,Not PM,,,,,,,,,
2,12297947,Not PM,,,,,,,,,
2,1234878,Not PM,,,,,,,,,
2,12468522,Animal PM,More General,Missing Gene,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,12734509,Not PM,,,,,,,,,
2,12758096,Not PM,,,,,,,,,
2,12960123,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,12998918,Not PM,,,,,,,,,
2,13019089,Not PM,,,,,,,,,
2,13112199,Not PM,,,,,,,,,
2,13120118,Not PM,,,,,,,,,
2,13185644,Not PM,,,,,,,,,
2,13517664,Not PM,,,,,,,,,
2,13739890,Not PM,,,,,,,,,
2,14003422,Not PM,,,,,,,,,
2,14047265,Not PM,,,,,,,,,
2,14048346,Not PM,,,,,,,,,
2,14523936,Animal PM,More General,Missing Gene,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,14734683,Animal PM,More General,Missing Gene,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,1485043,Not PM,,,,,,,,,
2,14850900,Not PM,,,,,,,,,
2,14886640,Not PM,,,,,,,,,
2,14890872,Not PM,,,,,,,,,
2,1491412,Not PM,,,,,,,,,
2,14943094,Not PM,,,,,,,,,
2,14961576,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,14984584,Not PM,,,,,,,,,
2,15014028,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,15024080,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,15048078,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,15060100,Human PM,More Specific,Different Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,15277467,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,15393271,Not PM,,,,,,,,,
2,15503312,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Matches,Not Discussed
2,15577314,Human PM,More Specific,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,1558997,Not PM,,,,,,,,,
2,1561792,Not PM,,,,,,,,,
2,15663508,Human PM,More Specific,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,15732878,Not PM,,,,,,,,,
2,15741578,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,15917418,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,15948115,Human PM,Exact,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,16086994,Not PM,,,,,,,,,
2,16096377,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,16452469,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,16652198,Human PM,More General,Missing Gene,BRAF (V600K),,,,,Matches,Not Discussed
2,16708643,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,16873291,Human PM,More General,Exact,BRAF (V600K),,,,,Matches,Not Discussed
2,17016922,Not PM,,,,,,,,,
2,17159915,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Matches,Matches
2,1732337,Not PM,,,,,,,,,
2,17346341,Not PM,,,,,,,,,
2,17409425,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,17690212,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,17846776,Not PM,,,,,,,,,
2,18045645,Human PM,More Specific,Missing Gene,BRAF (V600K),,,,,Not Discussed,Matches
2,18245924,Not PM,,,,,,,,,
2,18279546,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,18318916,Not PM,,,,,,,,,
2,18374154,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,18386475,Not PM,,,,,,,,,
2,1873857,Not PM,,,,,,,,,
2,18885407,Not PM,,,,,,,,,
2,19093196,Not PM,,,,,,,,,
2,19102354,Not PM,,,,,,,,,
2,19145823,Not PM,,,,,,,,,
2,19398955,Animal PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,19837749,Animal PM,Exact,Missing Gene,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,19861964,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,20233623,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,20350535,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,20372175,Not PM,,,,,,,,,
2,20426858,Not PM,,,,,,,,,
2,20497839,Not PM,,,,,,,,,
2,20630094,Human PM,Exact,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,20818844,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Matches,Not Discussed
2,20944096,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,20982115,Not PM,,,,,,,,,
2,21023720,Not PM,,,,,,,,,
2,21098728,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,21169256,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,21343552,Human PM,Exact,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,21343559,Human PM,More Specific,Exact,BRAF (V600K),,,,,Matches,Not Discussed
2,21364382,Not PM,,,,,,,,,
2,21482206,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,21606968,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,21615881,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Matches,Not Discussed
2,21635872,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,21639808,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Matches,Not Discussed
2,2168278,Not PM,,,,,,,,,
2,21693616,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,21793228,Human PM,Exact,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,21827678,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Matches,Not Discussed
2,21857876,Not PM,,,,,,,,,
2,21905615,Human PM,Exact,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,22037033,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,22156613,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,22261812,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Matches,Not Discussed
2,22332713,Human PM,Exact,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,22340588,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,22356324,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Matches,Not Discussed
2,22383533,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,22423265,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,22508706,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Matches,Not Discussed
2,22535154,Human PM,Exact,Exact,BRAF (V600K),,,,,Matches,Matches
2,22536370,Human PM,Exact,Exact,BRAF (V600K),,,,,Matches,Not Discussed
2,22554099,Human PM,Exact,Exact,BRAF (V600K),,,,,Not Discussed,Matches
2,22588166,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,22614711,Human PM,More Specific,Exact,BRAF (V600K),,,,,Matches,Not Discussed
2,22646765,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,22663011,Human PM,More General,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,22805292,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Matches,Not Discussed
2,22863395,Not PM,,,,,,,,,
2,22878367,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,22962325,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,23026937,Human PM,More General,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,23051966,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Matches,Not Discussed
2,23102192,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,23169438,Human PM,More General,Exact,BRAF (V600K),,,,,Matches,Matches
2,23237741,Human PM,More Specific,Exact,BRAF (V600K),,,,,Matches,Matches
2,23246082,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Matches,Matches
2,23248257,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,23251000,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,23251089,Human PM,More Specific,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,23273605,Human PM,Exact,Exact,BRAF (V600K),,,,,Not Discussed,Matches
2,23290787,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,23318787,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,23319765,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,23326492,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,23414587,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Matches,Not Discussed
2,23432625,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,23463675,Human PM,More Specific,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,23473613,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,23499336,Human PM,More General,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,23576166,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,23579220,Human PM,More General,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,23584575,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,23615632,Animal PM,More Specific,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,23621583,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,23658295,Human PM,More General,Different Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,23668402,Not PM,,,,,,,,,
2,23677116,Human PM,More Specific,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,23699661,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Matches
2,23715079,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,23735514,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Matches,Not Discussed
2,23790465,Animal PM,More General,Missing Gene,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,23802768,Human PM,More Specific,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,23807941,Human PM,More Specific,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,23817129,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,23855428,Human PM,More Specific,Exact,BRAF (V600K),,,,,Matches,Matches
2,23918947,Human PM,More Specific,Exact,BRAF (V600K),,,,,Matches,Not Discussed
2,23922205,Human PM,More Specific,Exact,BRAF (V600K),,,,,Matches,Matches
2,23976959,Human PM,More Specific,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,24009630,Human PM,More General,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,24026210,Human PM,More Specific,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,24114495,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,24121489,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,24133630,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,24200969,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,24220097,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,24228228,Human PM,More Specific,Missing Gene,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,24265154,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,24283590,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,24333389,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,24335665,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Not Discussed,Matches
2,24393566,Human PM,Exact,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,24403169,Human PM,More General,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,24448821,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,24469106,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,24508103,Human PM,More General,Exact,BRAF (V600K),,,,,Matches,Matches
2,24516336,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,24531984,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,24535907,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,24578836,Not PM,,,,,,,,,
2,24583796,Human PM,More Specific,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,24589925,Human PM,More Specific,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,24596183,Human PM,More Specific,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,24661317,Human PM,More Specific,Exact,BRAF (V600K),,,,,Matches,Matches
2,24684639,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,24684646,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,24795008,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,24795014,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,24853952,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,24865425,Human PM,Exact,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,24879511,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,24893747,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,24917033,Human PM,More Specific,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,24918823,Human PM,More Specific,Exact,BRAF (V600K),,,,,Matches,Not Discussed
2,24922189,Human PM,More General,Exact,BRAF (V600K),,,,,Matches,Not Discussed
2,24942556,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Matches,Not Discussed
2,24954139,Human PM,More General,Missing Gene,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,24962553,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,24971404,Human PM,More Specific,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,25014231,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Matches,Not Discussed
2,25036880,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Matches,Not Discussed
2,25037139,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Not Discussed,Matches
2,25037456,Human PM,More Specific,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,25051202,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Matches,Not Discussed
2,25073704,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,25137508,Not PM,,,,,,,,,
2,25182332,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,25228337,Human PM,Exact,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,25257244,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,25262755,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Matches,Matches
2,25265492,Human PM,Exact,Exact,BRAF (V600K),,,,,Not Discussed,Matches
2,25265494,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Matches,Not Discussed
2,25323827,Human PM,Exact,Exact,BRAF (V600K),,,,,Not Discussed,Matches
2,25357015,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Matches,Matches
2,25376477,Human PM,More Specific,Exact,BRAF (V600K),,,,,Not Discussed,Matches
2,25380183,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,25382067,Human PM,More Specific,Exact,BRAF (V600K),,,,,Matches,Not Discussed
2,25399551,Human PM,Exact,Exact,BRAF (V600K),,,,,Matches,Not Discussed
2,25426645,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Matches,Not Discussed
2,25442222,Human PM,Exact,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,25454717,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,25456393,Human PM,Exact,Exact,BRAF (V600K),,,,,Matches,Not Discussed
2,25472943,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,25477091,Human PM,Exact,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,25523300,Human PM,Exact,Exact,BRAF (V600K),,,,,Not Discussed,Matches
2,25524477,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Matches,Matches
2,25559563,Animal PM,More General,Missing Gene,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,25607474,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Matches,Not Discussed
2,25611237,Human PM,Exact,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,25623468,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,25639927,Not PM,,,,,,,,,
2,25668115,Not PM,,,,,,,,,
2,25690538,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Matches,Not Discussed
2,25752325,Human PM,Exact,Exact,BRAF (V600K),,,,,Matches,Not Discussed
2,25755683,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,25755802,Not PM,,,,,,,,,
2,25802767,Not PM,,,,,,,,,
2,25891163,Not PM,,,,,,,,,
2,25909218,Human PM,Exact,Missing Gene,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,25956405,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Matches,Not Discussed
2,25962795,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Matches,Not Discussed
2,25993155,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,26020488,Human PM,Exact,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,26037941,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Matches,Not Discussed
2,26107021,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,26109403,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Matches,Not Discussed
2,26110554,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,26139292,Human PM,More General,Missing Gene,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,26141621,Human PM,Exact,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,26157547,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,26174638,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,26181250,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Matches,Matches
2,26204954,Human PM,Exact,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,26206558,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,26282084,Human PM,Exact,Exact,BRAF (V600K),,,,,Matches,Not Discussed
2,26332527,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Matches
2,26356671,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,26397052,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,26407762,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,26446943,Human PM,Exact,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,26451298,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,26451873,Animal PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,26498143,Human PM,More Specific,Exact,BRAF (V600K),,,,,Matches,Not Discussed
2,26600396,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Matches,Not Discussed
2,26628037,Not PM,,,,,,,,,
2,26633701,Human PM,Exact,Exact,BRAF (V600K),,,,,Matches,Matches
2,26659191,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Matches,Not Discussed
2,26668467,Not PM,,,,,,,,,
2,26690267,Human PM,Exact,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,26710785,Human PM,More Specific,Exact,BRAF (V600K),,,,,Matches,Matches
2,26807515,Human PM,Exact,Exact,BRAF (V600K),,,,,Matches,Matches
2,26816907,Not PM,,,,,,,,,
2,26851802,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,26989536,Human PM,More Specific,Exact,BRAF (V600K),,,,,Matches,Not Discussed
2,26997441,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Matches
2,27000992,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,27009410,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Matches,Not Discussed
2,27020391,Human PM,Exact,Exact,BRAF (V600K),,,,,Matches,Not Discussed
2,27028853,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,27096314,Animal PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,27146499,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,27192168,Human PM,More Specific,Missing Variant,BRAF (V600K),,,,,Matches,Matches
2,27210749,Human PM,Exact,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,27219630,Human PM,Exact,Exact,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,27226552,Human PM,More General,Missing Variant,BRAF (V600K),,,,,Not Discussed,Not Discussed
2,27255157,Human PM,Exact,Exact,BRAF (V600K),,,,,Matches,Not Discussed
